id,Latitud,Longitud
234,25.63003979,-100.3026075
235,25.19037715,-99.82769163
236,25.64557592,-100.2884961
237,25.66886132,-100.3222177
238,25.69507296,-100.3169848
239,25.6397856,-100.2848269
240,25.70816322,-100.3728145
241,25.69510687,-100.2950423
242,25.6467225,-100.3597483
243,25.69714806,-100.3507366
244,25.71230871,-100.3077063
245,25.66997747,-100.3514413
246,25.73714063,-100.2881642
247,25.66598022,-100.3109519
248,25.68241404,-100.2985087
249,25.68582752,-100.3299173
250,25.65335884,-100.2757345
251,25.76180089,-100.4026752
252,25.66803615,-100.3120455
253,25.68030603,-100.318499
254,25.68528771,-100.3180419
255,25.67783793,-100.3520519
256,25.64219066,-100.2734666
257,25.70455239,-100.3394617
258,25.69617659,-100.3793549
259,25.60786739,-100.2698182
260,25.65329824,-100.2937628
261,25.70304332,-100.3156417
262,25.72640485,-100.3670881
263,25.68348237,-100.3541034
264,25.6913968,-100.2482487
265,25.66616233,-100.3159526
266,25.65611245,-100.1834703
267,25.59624611,-99.94338212
268,25.78314834,-100.0531338
269,25.78103045,-100.1899583
270,25.73236803,-100.2490362
271,25.77006256,-100.2744888
272,25.66463408,-100.3680712
273,25.7017308,-100.3098978
274,25.67671703,-100.4512648
275,25.76677373,-100.3018793
276,25.67962269,-100.2591486
277,25.76094798,-100.2081884
278,25.57689961,-100.2473383
279,26.498031,-100.1812774
280,25.73657547,-100.3141574
281,25.75496931,-100.2897335
282,25.73348416,-100.2714221
283,25.75496931,-100.2897335
284,25.71235304,-100.2948634
285,25.75567921,-100.2971729
286,25.75130526,-100.2573787
287,25.73957829,-100.3042635
288,25.65925358,-100.3933684
289,25.6744452,-100.4594506
290,25.76529647,-100.1919487
291,25.71377773,-100.3488222
292,25.65671363,-100.1850507
293,25.64571908,-100.091548
294,25.63147212,-100.3019144
295,25.70307452,-100.1638766
296,25.65788165,-100.4404775
297,25.77767482,-100.1867435
298,25.7173971,-100.3396786
299,25.6661836,-100.3368686
300,25.7443041,-100.1764648
301,25.6796188,-100.259497
302,25.6449755,-100.0949366
303,25.6554358,-100.3859751
304,25.6960665,-100.3783588
305,25.7235303,-100.1910475
306,25.7022953,-100.3159161
307,25.7516882,-100.2986461
308,25.7226397,-100.3620013
309,25.7064414,-100.3390021
310,25.6840677,-100.4604031
311,25.6637748,-100.2482175
312,25.73888151,-99.98111151
313,25.6491569,-100.288254
314,25.926984,-100.378931
315,25.6481497,-100.2964797
316,25.661532,-100.3839811
317,25.7464279,-100.2395336
318,25.6853429,-100.3181513
319,25.696591,-100.3160664
320,25.7870773,-100.3200498
321,25.6419019,-100.2733894
322,25.6381889,-100.3180289
323,25.7701489,-100.2738147
324,25.7220107,-100.2156441
325,25.6394005,-100.317306
326,24.8597981,-99.5675999
327,25.64931885,-100.3592695
328,25.6651566,-100.2804998
329,25.1896854,-99.8277361
330,25.79391951,-100.3080096
331,25.712011,-100.3171536
332,25.6972048,-100.3544707
333,25.67936387,-100.3118406
334,25.6788612,-100.3310605
335,25.72484,-100.2908596
336,25.6887389,-100.2124825
337,25.77564336,-100.1157744
338,25.6526092,-100.288779
339,25.70810762,-100.1634619
340,25.6483622,-100.2902189
341,25.6526447,-100.2784801
342,25.6997341,-100.3253168
343,25.6740631,-100.4307627
344,25.6808753,-100.2513936
345,25.674034,-100.2766314
346,25.2809392,-100.0226413
347,25.6685327,-100.321393
348,25.6727312,-100.3697851
349,25.6912929,-100.2486565
350,25.69545403,-100.3600263
351,25.7546181,-100.2893521
352,26.5063868,-100.175155
353,25.6503279,-100.3309509
354,25.6545389,-100.120525
355,25.7131532,-100.2421145
356,25.788686,-100.145839
357,25.6843956,-100.3484983
358,25.7657578,-100.195283
359,25.6479031,-100.2899289
360,25.8748821,-100.2321301
361,25.5862915,-100.2571876
362,25.742663,-100.2782885
363,25.7131121,-100.2419869
364,25.7165093,-100.2487255
365,25.7252612,-100.3678813
366,25.7668882,-100.3080013
367,24.8656957,-99.5725171
368,25.7677782,-100.2698171
369,25.6572511,-100.4111736
370,25.739875,-100.303192
371,25.7130704,-100.3623939
372,25.7304904,-100.2914739
373,25.7027894,-100.24015
374,25.7303136,-100.3925148
375,25.683714,-100.353883
376,25.6825791,-100.2654869
377,25.6535779,-100.1755184
378,25.4954136,-100.1885433
379,25.79040056,-100.2388793
380,25.7664341,-100.3174028
381,25.7323102,-100.2491196
382,25.7836767,-100.4134385
383,25.64041071,-100.3190444
384,25.7771116,-100.1840665
385,25.7427503,-100.3124528
386,25.6397704,-100.3170279
387,25.762119,-100.410425
388,25.6545889,-100.3600219
389,25.6503669,-100.1941586
390,25.5902282,-100.0003515
391,25.6536938,-100.343692
392,25.637056,-100.3144827
393,25.667078,-100.3254798
394,25.6873279,-100.296202
395,25.7329548,-100.4011801
396,25.6745594,-100.4597706
397,25.696569,-100.3186317
398,25.6769437,-100.3321038
399,25.7699915,-100.1685031
400,25.6717356,-100.4212285
401,25.7880229,-100.3042558
402,25.6566997,-100.2995772
403,25.7135575,-100.2125701
404,25.6666985,-100.2221507
405,24.8810553,-99.5854333
406,25.7281223,-100.3895582
407,25.6373295,-100.3624273
408,25.7301323,-100.3451705
409,25.7400246,-100.4072573
410,25.74383152,-100.2869929
411,25.718944,-100.2769629
412,25.7897038,-100.3241277
413,25.777943,-100.213258
414,25.6595106,-100.3660349
415,25.6740708,-100.3323311
416,25.6661939,-100.3161512
417,25.7026998,-100.2330084
418,25.6681421,-100.1518547
419,25.638459,-100.15541
420,25.6948694,-100.2436999
421,25.711578,-100.2620874
422,25.6336714,-100.3043044
423,25.7060203,-100.2740589
424,25.7269435,-100.3437252
425,25.6657522,-100.3438816
426,25.6742075,-100.3562005
427,25.6742292,-100.4364508
428,25.6535624,-100.1754935
429,25.7274049,-100.3675105
430,25.7136224,-100.3485367
431,25.7621036,-100.2764957
432,25.7344371,-100.3975069
433,25.7375556,-100.3248076
434,25.7767256,-100.1862587
435,25.6764915,-100.3165573
436,25.6622291,-100.2596526
437,25.7449141,-100.2272997
438,25.65918937,-100.3932875
439,25.6680697,-100.3148711
440,25.6814168,-100.4539114
441,25.6714892,-100.377783
442,25.57939248,-100.0029461
443,25.6817714,-100.3068023
444,25.5874533,-99.9525423
445,25.7824592,-100.0543189
446,25.6527349,-100.2100188
447,25.6742257,-100.4365705
448,25.7082147,-100.3728689
449,25.76448034,-100.1923568
450,25.6688825,-100.3505734
451,25.6708379,-100.2983937
452,25.9549169,-100.1639362
453,25.77021576,-100.1815059
454,25.87550109,-100.2328567
455,25.8750151,-100.2322221
456,25.6734473,-100.3111148
457,25.6650996,-100.209036
458,25.6655394,-100.3123332
459,25.77683724,-100.1146984
460,25.74920099,-99.98111359
461,25.6511312,-100.2919615
462,25.7449181,-100.2272895
463,25.7790008,-100.3873143
464,25.7457874,-100.2604069
465,25.6533516,-100.2937747
466,25.6704225,-100.3200922
467,25.6826545,-100.4828913
468,25.7982558,-100.5877842
469,25.4051345,-100.1341543
470,25.93505006,-100.1842148
471,25.7079694,-100.2812103
472,25.7706136,-100.3161759
473,25.63749347,-100.0848235
474,25.6009611,-99.9852191
475,25.6609501,-100.3693573
476,25.7511574,-100.2573465
477,25.6712094,-100.3067915
478,25.6525555,-100.2887171
479,25.2802019,-100.0175219
480,25.7083221,-100.2849807
481,25.783746,-100.4699294
482,25.65301272,-100.276471
483,25.6698177,-100.3160993
484,25.74192851,-99.98122551
485,25.6443551,-100.3251024
486,25.6618376,-100.3518603
487,25.7130791,-100.2419815
488,25.666898,-100.3400624
489,25.6576705,-100.3043426
490,25.6503394,-100.2914632
491,25.6572362,-100.1818852
492,25.70522791,-100.5211787
493,24.8634649,-99.5587083
494,25.7374356,-100.2883323
495,25.6837001,-100.4870128
496,25.7289644,-100.3924169
497,25.6727215,-100.3487031
498,25.7393753,-100.406413
499,25.6610793,-100.1507554
500,25.76135062,-99.986435
501,25.7531434,-100.1405985
502,25.666525,-100.2139045
503,25.7822032,-100.2382187
504,25.7005726,-100.3001553
505,25.6554927,-100.3856679
506,25.7691768,-100.3047553
507,25.7641521,-100.3998319
508,25.6839691,-100.3534566
509,25.6529927,-100.3719102
510,25.6890272,-100.257426
511,25.7381954,-100.3152777
512,25.7697161,-100.2774395
513,25.6858072,-100.3292704
514,25.664943,-100.2651236
515,25.7123576,-100.3078131
516,25.6645451,-100.3102781
517,25.781647,-100.028306
518,25.6708249,-100.2983954
519,25.6840268,-100.460161
520,25.6695788,-100.2360375
521,25.7020267,-100.3098577
522,25.79644196,-100.5833166
523,25.65247099,-100.35916
524,25.6398782,-100.2848845
525,25.65036002,-100.2919873
526,25.6199287,-100.2840733
527,25.7817281,-100.1876359
528,25.7600214,-100.4021768
529,25.9602262,-100.2982048
530,25.7815981,-100.1877439
531,25.773105,-100.2602578
532,25.6516692,-100.3767619
533,25.6571844,-100.1914969
534,25.7641263,-100.399878
535,25.6702651,-100.337378
536,25.7230711,-100.1990791
537,25.6694936,-100.3734076
538,25.6533374,-100.3440244
539,25.68881311,-100.2400632
540,25.7235912,-100.2035
541,25.6371226,-100.3145701
542,25.7308339,-100.3968076
543,25.6712088,-100.3236176
544,25.678331,-100.2897129
545,25.7119803,-100.3167709
546,25.6783598,-100.4489102
547,25.5923573,-100.0129352
548,25.6237586,-100.27542
549,25.6898134,-100.2551662
550,25.76146089,-99.96093594
551,24.882316,-99.5797533
552,25.661937,-100.4512553
553,25.650385,-100.3397696
554,25.6593357,-100.2840838
555,25.67539274,-100.1036212
556,25.6799929,-100.3547207
557,25.6347842,-100.3361577
558,25.7628893,-100.4179444
559,25.679003,-100.3497669
560,25.6810759,-100.3181501
561,25.7033224,-100.3158828
562,25.7130672,-100.2949909
563,25.6995057,-100.4693559
564,25.6471252,-100.3529028
565,25.7815005,-100.1812956
566,25.6965674,-100.3190859
567,25.6810122,-100.3511646
568,25.6850207,-100.4858625
569,25.608309,-100.2712529
570,25.5964316,-99.9464275
571,25.6391712,-100.3201037
572,26.498457,-100.1809645
573,25.7900234,-100.5820362
574,25.7171275,-100.2969639
575,25.6480544,-100.3342493
576,25.6731662,-100.2021668
577,25.7644441,-100.1928801
578,25.6313029,-100.3016506
579,25.6973422,-100.3166137
580,24.8635206,-99.5587721
581,25.6522586,-100.3388862
582,25.6438512,-100.2683137
583,25.8063436,-100.3440214
584,25.4050548,-100.1336793
585,25.6884329,-100.3328871
586,25.6715408,-100.3773118
587,25.66428946,-100.381692
588,25.7455446,-100.3033643
589,25.6639162,-100.151891
590,25.6473406,-100.0981102
591,25.598608,-100.0287444
592,25.7076155,-100.3171113
593,24.8836082,-99.5747491
594,25.7341087,-100.2937761
595,25.6719789,-100.3197143
596,25.7722077,-100.16789
597,25.6991809,-100.3137261
598,25.6146762,-100.2768941
599,25.6737534,-100.4657326
600,25.64041239,-100.319042
601,24.8636351,-99.5589032
602,25.689082,-100.473603
603,25.77652177,-100.114189
604,25.6790293,-100.2329489
605,25.7154637,-100.34995
606,25.6576604,-100.2229145
607,25.6888604,-100.3345617
608,25.7665049,-100.304534
609,25.7333402,-100.2715124
610,25.733974,-100.2270581
611,25.6713162,-100.3134469
612,25.7247225,-100.2909095
613,25.6971493,-100.350919
614,25.7247257,-100.3939808
615,25.7045523,-100.339548
616,25.6461659,-100.0972398
617,25.6526822,-100.2907459
618,25.65320992,-100.1777386
619,25.680407,-100.318485
620,25.695331,-100.2950137
621,25.9743157,-100.2843731
622,25.6494359,-100.1888728
623,25.6680104,-100.311913
624,25.6946364,-100.314404
625,25.62588332,-100.2760927
626,25.6448324,-100.3254191
627,25.6482827,-100.359272
628,25.7056903,-100.3003693
629,25.7389066,-100.3045833
630,25.6842983,-100.4373663
631,25.7896839,-100.3240037
632,25.6824128,-100.297855
633,25.1894147,-99.8381638
634,25.6273417,-100.3373812
635,25.6667527,-100.3432317
636,25.7063056,-100.281438
637,25.6942002,-100.3169759
638,25.6661079,-100.2713981
639,25.6526241,-100.3723821
