id,latitud,longitud
398,25.757912,-100.31426
399,25.737579,-100.318795
400,25.74168,-100.299588
401,25.755454,-100.289171
402,25.785015,-100.253146
403,25.776929,-100.256412
404,25.712079,-100.1632
405,25.740669,-100.167989
406,25.830117,-100.245314
407,25.780338,-100.197797
408,25.755621,-100.244592
409,25.797322,-100.249097
410,25.774117,-100.247588
411,25.763284,-100.260681
412,25.767938,-100.241394
413,25.749628,-100.240003
414,25.778909,-100.254975
415,25.741005,-100.224484
416,25.742368,-100.217915
417,25.760688,-100.25129
418,25.763954,-100.249588
419,25.744667,-100.174787
420,25.760749,-100.172603
421,25.805368,-100.219499
422,25.83463,-100.254796
423,25.780593,-100.18958
424,25.776159,-100.187191
425,25.779571,-100.18821
426,25.730651,-100.186586
427,25.746479,-100.194101
428,25.774422,-100.200287
429,25.783735,-100.22531
430,25.730272,-100.16348
431,25.741907,-100.190868
432,25.729692,-100.172684
433,25.740703,-100.166079
434,25.745736,-100.165886
435,25.787157,-100.185405
436,25.758823,-100.170047
437,25.785456,-100.188127
438,25.787343,-100.181179
439,25.778302,-100.184003
440,25.78697,-100.204829
441,25.766731,-100.201252
442,25.785173,-100.190474
443,25.784201,-100.190374
444,25.757199,-100.152899
445,25.756554,-100.153532
446,25.763228,-100.146386
447,25.755088,-100.13329
448,25.76565,-100.140966
449,25.762057,-100.13887
450,25.758396,-100.136106
451,25.742022,-100.142654
452,25.744611,-100.160981
453,25.755114,-100.161105
454,25.76067,-100.153048
455,25.754618,-100.163672
456,25.75779,-100.157645
457,25.756572,-100.159626
458,25.716951,-100.13154
459,25.711001,-100.134998
460,25.742031,-100.198468
461,25.726628,-100.173131
462,25.80981,-100.258664
463,25.815882,-100.262248
464,25.760554,-100.21677
465,25.814078,-100.255892
466,25.822127,-100.259072
467,25.819551,-100.256876
468,25.838394,-100.14058
469,25.834373,-100.140065
470,25.744609,-100.180879
471,25.823359,-100.226273
472,25.808203,-100.216166
473,25.795077,-100.217381
474,25.745307,-100.178136
475,25.826729,-100.216521
476,25.704892,-100.156114
477,25.762469,-100.254201
478,25.768786,-100.213528
479,25.778783,-100.121781
480,25.768118,-100.255872
481,25.777622,-100.243587
482,25.737299,-100.206662
483,25.733708,-100.199067
484,25.738716,-100.189104
485,25.776065,-100.255024
486,25.778893,-100.235583
487,25.765836,-100.237181
488,25.747122,-100.202598
489,25.737691,-100.161176
490,25.753562,-100.152818
491,25.739317,-100.144176
492,25.706898,-100.146667
493,25.777257,-100.182507
494,25.777806,-100.186776
495,25.778901,-100.239544
496,25.784337,-100.266169
497,25.784206,-100.26052
498,25.748782,-100.226594
499,25.790342,-100.262912
500,25.800862,-100.171067
501,25.789831,-100.194748
502,25.75339,-100.23603
503,25.778601,-100.18603
504,25.781141,-100.186399
505,25.789449,-100.146318
506,25.778421,-100.203116
507,25.719371,-100.167772
508,25.796571,-100.229978
509,25.774475,-100.217707
510,25.730649,-100.189632
511,25.764485,-100.25721
512,25.81463,-100.217029
513,25.791675,-100.266842
514,25.803027,-100.22455
515,25.701534,-100.130651
516,25.733708,-100.183851
517,25.722496,-100.140572
518,25.727433,-100.144372
519,25.798199,-100.256891
520,25.830141,-100.258746
521,25.80815,-100.262115
522,25.757133,-100.240428
523,25.741253,-100.1584
524,25.751621,-100.158043
525,25.877439,-100.253515
526,25.787846,-100.267003
527,25.770254,-100.263482
528,25.793859,-100.235336
529,25.743468,-100.177046
530,25.74156,-100.18474
531,25.703215,-100.148069
532,25.723193,-100.17143
533,25.71892,-100.168696
534,25.723554,-100.166694
535,25.763873,-100.194143
536,25.74234,-100.188018
537,25.765214,-100.133048
538,25.784197,-100.183152
539,25.732417,-100.175651
540,25.737745,-100.2021
541,25.713395,-100.176948
542,25.717103,-100.175331
543,25.714682,-100.168956
544,25.714919,-100.155286
545,25.724404,-100.156681
546,25.722867,-100.154156
547,25.738622,-100.13847
548,25.775179,-100.238224
549,25.774055,-100.240236
550,25.756707,-100.248026
551,25.777979,-100.173101
552,25.800737,-100.191558
553,25.826123,-100.296149
554,25.826989,-100.28797
555,25.776988,-100.318348
556,25.815648,-100.308523
557,25.807748,-100.352707
558,25.807975,-100.358845
559,25.819708,-100.397181
560,25.842392,-100.401343
561,25.845357,-100.409024
562,25.842159,-100.367922
563,25.843681,-100.389268
564,25.820785,-100.405543
565,25.821264,-100.411184
566,25.841971,-100.374164
567,25.837821,-100.36763
568,25.823363,-100.365459
569,25.840673,-100.407528
570,25.819137,-100.417724
571,25.832668,-100.372287
572,25.829473,-100.364741
573,25.794505,-100.408258
574,25.791152,-100.413819
575,25.798427,-100.411289
576,25.791636,-100.306272
577,25.781115,-100.310491
578,25.781389,-100.283925
579,25.76822,-100.291259
580,25.802475,-100.27674
581,25.822118,-100.321362
582,25.821343,-100.32102
583,25.78821,-100.322272
584,25.800563,-100.31471
585,25.798451,-100.31219
586,25.79919,-100.323014
587,25.782892,-100.330477
588,25.780833,-100.285433
589,25.779978,-100.318011
590,25.797151,-100.381953
591,25.792112,-100.327395
592,25.793216,-100.292774
593,25.764622,-100.323269
594,25.76527,-100.322804
595,25.789557,-100.305177
596,25.794813,-100.293598
597,25.78556,-100.301595
598,25.848398,-100.320638
599,25.840135,-100.399776
600,25.792574,-100.322531
601,25.792912,-100.331376
602,25.795304,-100.344404
603,25.791043,-100.344403
604,25.795029,-100.347423
605,25.804648,-100.313427
606,25.796191,-100.335491
607,25.787731,-100.333671
608,25.803394,-100.305177
609,25.801213,-100.333063
610,25.808762,-100.334644
611,25.783059,-100.340437
612,25.801412,-100.32372
613,25.802829,-100.319265
614,25.796218,-100.317537
615,25.804431,-100.310691
616,25.792124,-100.313466
617,25.803854,-100.32956
618,25.785639,-100.27968
619,25.768261,-100.315794
620,25.8062,-100.339264
621,25.769036,-100.29239
622,25.772432,-100.311776
623,25.768546,-100.312432
624,25.780178,-100.292463
625,25.783535,-100.321634
626,25.777308,-100.331638
627,25.807151,-100.323388
628,25.674094,-100.435725
629,25.675016,-100.471131
630,25.660511,-100.451259
631,25.685649,-100.468989
632,25.68727,-100.495752
633,25.686138,-100.492595
634,25.658587,-100.439878
635,25.674026,-100.452646
636,25.742236,-100.514034
637,25.727174,-100.534256
638,25.677422,-100.427893
639,25.693907,-100.460714
640,25.694965,-100.465348
641,25.701129,-100.452253
642,25.704135,-100.455452
643,25.690211,-100.432849
644,25.691224,-100.450955
645,25.696171,-100.438234
646,25.697183,-100.44531
647,25.673151,-100.426923
648,25.684796,-100.480419
649,25.684755,-100.479561
650,25.675554,-100.442942
651,25.675145,-100.419952
652,25.674042,-100.42564
653,25.703863,-100.507118
654,25.680821,-100.498329
655,25.6934,-100.456567
656,25.696944,-100.454015
657,25.691511,-100.442614
658,25.692011,-100.457616
659,25.703364,-100.461865
660,25.685442,-100.443471
661,25.684297,-100.436328
662,25.674586,-100.457785
663,25.681198,-100.440434
664,25.688082,-100.431948
665,25.683652,-100.459798
666,25.688769,-100.446571
667,25.688944,-100.437042
668,25.682253,-100.465478
669,25.691176,-100.4283
670,25.682333,-100.422816
671,25.674225,-100.461768
672,25.666069,-100.460183
673,25.662397,-100.458363
674,25.65483,-100.383107
675,25.651646,-100.366315
676,25.656651,-100.388233
677,25.661116,-100.398886
678,25.652856,-100.345884
679,25.674242,-100.404233
680,25.663464,-100.409567
681,25.663895,-100.402714
682,25.662611,-100.368007
683,25.657575,-100.365742
684,25.652641,-100.352513
685,25.63858,-100.382479
686,25.628553,-100.364403
687,25.682115,-100.411368
688,25.66109,-100.400214
689,25.655211,-100.352555
690,25.664734,-100.380986
691,25.660372,-100.382801
692,25.657154,-100.384878
693,25.65865,-100.356539
694,25.660553,-100.361156
695,25.668634,-100.403139
696,25.648523,-100.329569
697,25.636932,-100.377051
698,25.644766,-100.378052
699,25.659751,-100.377002
700,25.649532,-100.383984
701,25.78847,-100.493184
702,25.76899,-100.425078
703,25.787652,-100.485957
704,25.788935,-100.475678
705,25.660862,-100.714768
706,25.790816,-100.561394
707,25.783686,-100.485132
708,25.780886,-100.427573
709,25.785448,-100.466573
710,25.798438,-100.461814
711,25.764468,-100.4361
712,25.783742,-100.458673
713,25.757349,-100.435072
714,25.782523,-100.467156
715,25.762011,-100.435
716,25.799424,-100.429847
717,25.804603,-100.434627
718,25.780399,-100.49141
719,25.783719,-100.463015
720,25.760265,-100.429983
721,25.772825,-100.433655
722,25.769562,-100.461892
723,25.768731,-100.459583
724,25.795932,-100.58515
725,25.796044,-100.590161
726,25.78798,-100.581879
727,25.776058,-100.566276
728,25.802354,-100.586228
729,25.803244,-100.568956
730,25.805461,-100.564713
731,25.798935,-100.578894
732,25.784626,-100.5851
733,25.776268,-100.588671
734,25.785996,-100.564707
735,25.78361,-100.568503
736,25.790779,-100.557077
737,25.792867,-100.558889
738,25.806967,-100.634202
739,25.800042,-100.567981
740,25.792805,-100.59829
741,25.798647,-100.613038
742,25.799779,-100.608564
743,25.791419,-100.519528
744,25.819159,-100.616151
745,25.778404,-100.432666
746,25.790031,-100.586704
747,25.759945,-100.458808
748,25.824285,-100.592927
749,25.747703,-100.527885
750,25.791079,-100.576168
751,25.788071,-100.57722
752,25.798985,-100.570055
753,25.824599,-100.585052
754,25.600552,-99.969989
755,25.602577,-99.974171
756,25.600054,-99.999858
757,25.541099,-99.842011
758,25.602596,-100.081079
759,25.601907,-100.077521
760,25.605658,-100.077941
761,25.584479,-100.000962
762,25.589674,-99.994385
763,25.597921,-100.073777
764,25.578282,-100.02555
765,25.611151,-100.048434
766,25.362864,-99.986743
767,25.459932,-99.996443
